year,stateabbr,statedesc,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,data_value_footnote_symbol,data_value_footnote,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,locationid,categoryid,measureid,datavaluetypeid,short_question_text,geolocation
2021,AK,Alaska,Sitka,BRFSS,Health Outcomes,High blood pressure among adults,%,Age-adjusted prevalence,27.5,,,23.8,31.1,8382,6754,2220,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-135.315163429465 57.2335274122738)
2022,AK,Alaska,Denali,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,32.8,,,26.6,39.6,1585,1306,2068,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,POINT (-150.011615254067 63.6714884543977)
2022,NE,Nebraska,Hamilton,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,30.5,,,28.5,32.5,9429,7157,31081,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-98.0227978238455 40.873183194415)
2021,AL,Alabama,Tallapoosa,BRFSS,Health Outcomes,High blood pressure among adults,%,Age-adjusted prevalence,38.4,,,34.1,42.8,40977,32936,1123,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-85.797257686572 32.862586933353)
2022,AL,Alabama,Lawrence,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,5.5,,,5.1,6.0,33214,26022,1079,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-87.3108851040374 34.5216735395968)
2022,AR,Arkansas,Benton,BRFSS,Disability,Vision disability among adults,%,Age-adjusted prevalence,4.3,,,3.9,4.8,302863,226571,5007,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-94.2558310001198 36.3389781548829)
2022,AR,Arkansas,Franklin,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,5.0,,,4.5,5.4,17271,13428,5047,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-93.8905515046839 35.5124401293152)
2021,AZ,Arizona,Yuma,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,33.3,,,30.0,36.6,207842,155973,4027,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-113.905997385394 32.7694427722845)
2022,NE,Nebraska,Nuckolls,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,31.6,,,29.8,33.4,4041,3222,31129,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-98.0473462211499 40.1763649753424)
2022,AL,Alabama,Chambers,BRFSS,Disability,Any disability among adults,%,Age-adjusted prevalence,38.8,,,34.2,43.5,34088,27025,1017,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-85.3917577489906 32.9141677822456)
2022,FL,Florida,Osceola,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,23.7,,,22.4,24.9,422545,321852,12097,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-81.1492983205034 28.0624845887589)
2022,NE,Nebraska,Rock,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,9.6,,,8.5,10.7,1245,971,31149,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-99.449849362226 42.4214023473833)
2022,NV,Nevada,Pershing,BRFSS,Health Outcomes,Obesity among adults,%,Age-adjusted prevalence,34.8,,,27.0,43.1,6462,5350,32027,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-118.404379375217 40.4401365996673)
2022,AK,Alaska,Dillingham,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,12.6,,,11.2,14.2,4723,3253,2070,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-158.236178154164 59.7978171220014)
2022,NH,New Hampshire,Grafton,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,25.1,,,22.0,28.6,91126,76667,33009,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-71.8207067350232 43.9406928660321)
2022,CO,Colorado,Alamosa,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,3.2,,,3.0,3.5,16592,12572,8003,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-105.78848300659 37.5728638541496)
2021,GA,Georgia,Habersham,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,35.6,,,31.2,39.6,47475,37031,13137,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-83.530457749718 34.6306391700714)
2022,NJ,New Jersey,Burlington,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,33.0,,,28.2,37.6,466103,371279,34005,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-74.6679370532551 39.8779607666987)
2022,NJ,New Jersey,Gloucester,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,19.5,,,16.7,22.7,306601,242244,34015,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-75.1406938541165 39.7171717201275)
2022,CO,Colorado,Pueblo,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,31.2,,,26.3,36.4,169544,132652,8101,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-104.512455462804 38.1734469855067)
2022,FL,Florida,Hamilton,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,9.5,,,8.5,10.6,13217,10480,12047,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-82.9479422377151 30.4963440419861)
2022,CO,Colorado,Delta,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,4.3,,,3.9,4.7,31602,25555,8029,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-107.862948303439 38.8614572647921)
2022,NJ,New Jersey,Union,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,3.1,,,2.9,3.4,569815,437770,34039,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-74.3081933378035 40.6599800636579)
2021,GA,Georgia,Floyd,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,39.7,,,35.5,44.0,99443,77211,13115,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-85.213993756054 34.263196511633)
2022,GA,Georgia,Greene,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,9.9,,,8.9,11.0,20139,16679,13133,HLTHOUT,COPD,CrdPrv,COPD,POINT (-83.1667308024376 33.5788809439094)
2022,CO,Colorado,Huerfano,BRFSS,Health Outcomes,Current asthma among adults,%,Age-adjusted prevalence,11.3,,,10.0,12.6,7082,5950,8055,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-104.960396570107 37.6847024312254)
2022,GA,Georgia,Houston,BRFSS,Health Outcomes,Obesity among adults,%,Age-adjusted prevalence,39.3,,,33.2,45.4,169631,126706,13153,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.6661715185064 32.4584163130638)
2022,NY,New York,Chautauqua,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,22.4,,,19.2,25.9,126027,100780,36013,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-79.3664126676391 42.2279077069084)
2022,CO,Colorado,Boulder,BRFSS,Health Outcomes,Depression among adults,%,Age-adjusted prevalence,21.5,,,18.9,24.4,327468,270853,8013,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-105.357934107429 40.0924397577047)
2022,NY,New York,Madison,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,29.9,,,29.1,30.8,67097,54769,36053,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-75.6696833726814 42.9129886725057)
2022,GA,Georgia,Banks,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,15.5,,,12.4,19.1,19328,15238,13011,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-83.4973124857513 34.3543159067035)
2022,NY,New York,Orleans,BRFSS,Disability,Any disability among adults,%,Crude prevalence,28.9,,,25.0,33.0,39318,31898,36073,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-78.231341645979 43.2520681738951)
2022,FL,Florida,Gulf,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,10.2,,,9.3,11.2,15314,12762,12045,HLTHOUT,COPD,CrdPrv,COPD,POINT (-85.2306588125917 29.9507458827787)
2022,FL,Florida,Bradford,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,18.9,,,16.9,20.9,27313,21654,12007,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-82.1687798507679 29.9496087311112)
2022,NY,New York,Steuben,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,23.0,,,19.7,26.7,92599,73029,36101,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-77.3836171753995 42.267847407688)
2022,NC,North Carolina,Anson,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,21.6,,,18.1,25.2,22202,17846,37007,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-80.1026872705448 34.9736529585894)
2022,GA,Georgia,Grady,BRFSS,Disability,Any disability among adults,%,Age-adjusted prevalence,36.3,,,31.9,40.8,26008,19673,13131,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-84.2345883560959 30.8746760593024)
2022,GA,Georgia,Heard,BRFSS,Disability,Any disability among adults,%,Crude prevalence,35.5,,,31.2,40.1,11725,9027,13149,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-85.12835200624 33.2968801808711)
2022,AL,Alabama,Baldwin,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.4,,,21.9,29.2,246435,195167,1003,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-87.7226204578951 30.7277455824565)
2022,GA,Georgia,Habersham,BRFSS,Health Outcomes,Obesity among adults,%,Age-adjusted prevalence,36.8,,,28.9,43.8,47475,37031,13137,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.530457749718 34.6306391700714)
2022,GA,Georgia,Calhoun,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Age-adjusted prevalence,16.8,,,14.8,19.0,5469,4621,13037,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-84.6226064650118 31.5290236179393)
2022,CO,Colorado,Larimer,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,2.2,,,2.0,2.4,366778,300441,8069,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-105.461215856163 40.6664443621861)
2022,CO,Colorado,Cheyenne,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Age-adjusted prevalence,7.7,,,6.6,9.0,1732,1307,8017,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-102.603247709498 38.8281509160219)
2022,GA,Georgia,Cook,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,10.1,,,9.1,11.2,17404,13042,13075,HLTHOUT,COPD,CrdPrv,COPD,POINT (-83.4302684061787 31.1543623061058)
2022,NC,North Carolina,New Hanover,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,3.1,,,2.8,3.3,234921,194120,37129,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-77.8842723951621 34.2328162979962)
2022,GA,Georgia,Bleckley,BRFSS,Health Outcomes,Current asthma among adults,%,Age-adjusted prevalence,10.9,,,9.6,12.4,12257,9793,13023,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-83.3276896179131 32.4345831509728)
2021,GA,Georgia,Atkinson,BRFSS,Prevention,Cholesterol screening among adults,%,Crude prevalence,80.3,,,77.3,83.1,8183,6146,13003,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-82.8795983686044 31.2973133737422)
2022,FL,Florida,Levy,BRFSS,Disability,Any disability among adults,%,Age-adjusted prevalence,32.0,,,28.3,35.4,45260,36517,12075,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-82.7424033737084 29.3191355718998)
2022,GA,Georgia,Heard,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,30.4,,,28.4,32.4,11725,9027,13149,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-85.12835200624 33.2968801808711)
2022,FL,Florida,Gulf,BRFSS,Health Outcomes,Depression among adults,%,Age-adjusted prevalence,21.4,,,18.5,24.6,15314,12762,12045,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-85.2306588125917 29.9507458827787)
2022,ND,North Dakota,Grant,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,37.6,,,36.1,39.1,2243,1790,38037,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-101.640754056464 46.3576616136167)
2022,CO,Colorado,Archuleta,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,4.8,,,4.4,5.3,14003,11620,8007,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-107.048213625503 37.1936639220311)
2022,ND,North Dakota,McIntosh,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,38.3,,,36.4,40.2,2475,1965,38051,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-99.4415001719655 46.1117371127259)
2022,CO,Colorado,Dolores,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,22.1,,,18.6,25.8,2455,2035,8033,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-108.517382189661 37.7520546286538)
2022,FL,Florida,Leon,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Age-adjusted prevalence,17.0,,,14.2,20.0,297369,243063,12073,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-84.2782658595301 30.4579959957893)
2022,GA,Georgia,Liberty,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.6,,,10.1,13.2,68030,49403,13179,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-81.494986581225 31.8278487511585)
2022,FL,Florida,Marion,BRFSS,Disability,Hearing disability among adults,%,Age-adjusted prevalence,7.0,,,6.3,7.8,396415,322862,12083,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-82.0568004029667 29.210259767236)
2022,GA,Georgia,Camden,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Age-adjusted prevalence,11.5,,,10.0,13.1,57013,43344,13039,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-81.6704234596136 30.9304833205109)
2022,OH,Ohio,Clermont,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,32.2,,,30.5,33.9,210805,164528,39025,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-84.1516609554165 39.0475584272622)
2022,AL,Alabama,Pike,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Age-adjusted prevalence,6.7,,,6.0,7.4,33014,26725,1109,HLTHOUT,CANCER,AgeAdjPrv,Cancer (non-skin) or Melanoma,POINT (-85.9407627085231 31.8027535253528)
2022,OH,Ohio,Fairfield,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,3.6,,,3.2,3.9,162898,124397,39045,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-82.6306572277557 39.7516133054728)
2022,OH,Ohio,Greene,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,13.4,,,11.9,15.0,168456,133968,39057,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-83.8900404276245 39.6915038814677)
2022,AR,Arkansas,Hempstead,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Age-adjusted prevalence,8.3,,,7.5,9.2,19453,14606,5057,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-93.668219443281 33.7357081301166)
2022,AR,Arkansas,Faulkner,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Age-adjusted prevalence,16.1,,,14.2,18.0,127665,99253,5045,RISKBEH,CSMOKING,AgeAdjPrv,Current Cigarette Smoking,POINT (-92.3318762564724 35.1471729558217)
2022,OH,Ohio,Lawrence,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,4.5,,,4.1,4.9,56653,44509,39087,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-82.536984256161 38.5987545151818)
2022,OH,Ohio,Mercer,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,10.0,,,9.1,11.0,42348,31316,39107,HLTHOUT,COPD,CrdPrv,COPD,POINT (-84.6293396544299 40.5399599689642)
2022,CO,Colorado,Douglas,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Age-adjusted prevalence,6.2,,,5.3,7.2,375988,289075,8035,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-104.929359437339 39.3296457475955)
2022,OH,Ohio,Miami,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.0,,,11.4,14.9,110247,85193,39109,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-84.2289753159029 40.0535853378213)
2022,OH,Ohio,Ottawa,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,4.0,,,3.6,4.3,39978,32977,39123,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-83.1164465932344 41.5336572497729)
2022,OH,Ohio,Shelby,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,4.0,,,3.6,4.3,47671,36084,39149,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-84.2045776565192 40.3315252576962)
2022,OK,Oklahoma,Alfalfa,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,3.8,,,3.4,4.1,5637,4535,40003,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-98.3236264385792 36.7310186349503)
2022,FL,Florida,Glades,BRFSS,Health Outcomes,Arthritis among adults,%,Age-adjusted prevalence,26.2,,,23.2,29.5,12454,10791,12043,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-81.1891415991292 26.9564177202841)
2022,OK,Oklahoma,Coal,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,5.8,,,5.4,6.4,5313,4033,40029,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-96.2977819773312 34.5882312743251)
2022,CO,Colorado,Sedgwick,BRFSS,Disability,Any disability among adults,%,Age-adjusted prevalence,29.9,,,25.9,34.0,2295,1864,8115,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-102.351880623144 40.875947900556)
2022,GA,Georgia,Bacon,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,10.9,,,9.9,12.1,11191,8344,13005,HLTHOUT,COPD,CrdPrv,COPD,POINT (-82.4524072121804 31.5537937122315)
2022,OK,Oklahoma,Logan,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,3.7,,,3.3,4.0,51933,40678,40083,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-97.4429757513146 35.9192456181953)
2022,GA,Georgia,Cook,BRFSS,Health Outcomes,Current asthma among adults,%,Age-adjusted prevalence,11.6,,,10.2,13.1,17404,13042,13075,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-83.4302684061787 31.1543623061058)
2022,OK,Oklahoma,Ottawa,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,33.8,,,33.2,34.3,30338,22746,40115,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-94.8106076020458 36.8356615128431)
2022,FL,Florida,Sarasota,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,9.6,,,8.5,10.6,462286,398795,12115,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-82.3315474199739 27.1844486961668)
2022,OK,Oklahoma,Pawnee,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,40.7,,,32.7,49.0,15757,12040,40117,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-96.6992083052146 36.3167919210442)
2022,FL,Florida,Miami-Dade,BRFSS,Health Outcomes,Depression among adults,%,Age-adjusted prevalence,16.5,,,14.2,19.1,2673837,2144924,12086,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-80.5593051010929 25.6148756117785)
2022,FL,Florida,Sumter,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,32.2,,,27.1,37.8,144970,134655,12119,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-82.0804161289261 28.7043606050113)
2022,CO,Colorado,Larimer,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,7.7,,,6.7,8.8,366778,300441,8069,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-105.461215856163 40.6664443621861)
2022,CO,Colorado,Phillips,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,16.5,,,12.9,20.2,4449,3376,8095,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-102.357399923211 40.5940489294247)
2022,OR,Oregon,Jackson,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,26.9,,,23.4,30.6,221644,176722,41029,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-122.728689995299 42.4320743878599)
2022,OR,Oregon,Klamath,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,33.4,,,32.6,34.1,70212,54845,41035,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-121.650013578635 42.686137951648)
2022,OR,Oregon,Lake,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,25.4,,,21.6,29.4,8385,6775,41037,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-120.387435251771 42.7935852422964)
2022,OR,Oregon,Lincoln,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,24.6,,,20.8,28.2,50813,43011,41041,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-123.868418235654 44.6417855618149)
2022,OR,Oregon,Marion,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,28.5,,,27.2,29.8,346703,265675,41047,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-122.584363912766 44.9033832526733)
2022,OR,Oregon,Marion,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.3,,,10.8,13.9,346703,265675,41047,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-122.584363912766 44.9033832526733)
2022,OR,Oregon,Yamhill,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,25.7,,,22.1,29.7,108226,85728,41071,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-123.307698971686 45.2327424414687)
2022,FL,Florida,Jackson,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,19.0,,,17.2,20.9,48211,39234,12063,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-85.2152870715759 30.7953060542353)
2022,PA,Pennsylvania,Cameron,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,5.5,,,5.0,6.1,4418,3654,42023,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-78.2040372022551 41.4367312238399)
2022,PA,Pennsylvania,Clarion,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,34.5,,,27.0,42.7,37346,30392,42031,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-79.4205861386886 41.1924265735214)
2022,PA,Pennsylvania,Elk,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,5.4,,,4.9,5.9,30477,24685,42047,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-78.6489315131988 41.4251242334449)
2022,CO,Colorado,Costilla,BRFSS,Disability,Hearing disability among adults,%,Age-adjusted prevalence,7.6,,,6.7,8.5,3603,2943,8023,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-105.428087516472 37.278192662225)
2022,PA,Pennsylvania,Mifflin,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,4.5,,,4.1,5.0,45988,35646,42087,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-77.6166496153272 40.6106049713377)
2022,AR,Arkansas,Sebastian,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.9,,,16.7,21.3,129059,98606,5131,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,POINT (-94.2747115384126 35.1994487114465)
2022,AR,Arkansas,Columbia,BRFSS,Health Outcomes,Current asthma among adults,%,Age-adjusted prevalence,11.3,,,10.0,12.9,22216,17519,5027,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-93.2275288321248 33.2144070346383)
2022,PA,Pennsylvania,Snyder,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,35.5,,,28.4,43.2,39652,31599,42109,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-77.0702374046649 40.7699512544196)
2022,PA,Pennsylvania,Tioga,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,4.5,,,4.1,4.9,41106,33211,42117,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-77.2544484368797 41.7723746925981)
2022,AL,Alabama,Talladega,BRFSS,Disability,Vision disability among adults,%,Age-adjusted prevalence,6.5,,,6.0,7.1,80704,64258,1121,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-86.1654714346314 33.3800641404691)
2022,PA,Pennsylvania,York,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,30.6,,,29.5,31.7,461058,361521,42133,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-76.7263869135604 39.91995594347)
